일련번호,시간,하중,변위,테이블,강도,변형율
,[sec],[kgf],[mm],[mm],[kgf/mm²],[%]
1,0.000,0.0,0.000,0.000,0.000,0.00
2,0.000,10.0,0.000,0.070,0.333,0.00
3,0.009,11.0,0.080,0.080,0.367,0.16
4,0.026,11.0,0.090,0.090,0.367,0.18
5,0.042,12.0,0.110,0.110,0.400,0.22
6,0.058,12.0,0.120,0.120,0.400,0.24
7,0.074,13.0,0.140,0.140,0.433,0.28
8,0.090,14.0,0.150,0.150,0.467,0.30
9,0.106,14.0,0.170,0.170,0.467,0.34
10,0.121,15.0,0.180,0.180,0.500,0.36
11,0.137,16.0,0.200,0.200,0.533,0.40
12,0.153,16.0,0.210,0.210,0.533,0.42
13,0.169,17.0,0.230,0.230,0.567,0.46
14,0.186,17.0,0.240,0.240,0.567,0.48
15,0.201,17.0,0.260,0.260,0.567,0.52
16,0.217,18.0,0.270,0.270,0.600,0.54
17,0.233,18.0,0.290,0.290,0.600,0.58
18,0.250,18.0,0.300,0.300,0.600,0.60
19,0.265,19.0,0.320,0.320,0.633,0.64
20,0.282,19.0,0.330,0.330,0.633,0.66
21,0.297,19.0,0.350,0.350,0.633,0.70
22,0.313,20.0,0.360,0.360,0.667,0.72
23,0.330,20.0,0.370,0.370,0.667,0.74
24,0.346,21.0,0.390,0.390,0.700,0.78
25,0.361,21.0,0.400,0.400,0.700,0.80
26,0.377,22.0,0.420,0.420,0.733,0.84
27,0.394,23.0,0.430,0.430,0.767,0.86
28,0.409,23.0,0.450,0.450,0.767,0.90
29,0.426,23.0,0.460,0.460,0.767,0.92
30,0.441,22.0,0.480,0.480,0.733,0.96
31,0.458,22.0,0.490,0.490,0.733,0.98
32,0.473,21.0,0.510,0.510,0.700,1.02
33,0.490,21.0,0.520,0.520,0.700,1.04
34,0.505,21.0,0.540,0.540,0.700,1.08
35,0.522,21.0,0.550,0.550,0.700,1.10
36,0.538,20.0,0.570,0.570,0.667,1.14
37,0.554,20.0,0.580,0.580,0.667,1.16
38,0.569,20.0,0.600,0.600,0.667,1.20
39,0.586,20.0,0.610,0.610,0.667,1.22
40,0.602,20.0,0.620,0.620,0.667,1.24
41,0.618,20.0,0.640,0.640,0.667,1.28
42,0.634,20.0,0.650,0.650,0.667,1.30
43,0.650,21.0,0.670,0.670,0.700,1.34
44,0.666,21.0,0.680,0.680,0.700,1.36
45,0.682,22.0,0.700,0.700,0.733,1.40
46,0.698,22.0,0.710,0.710,0.733,1.42
47,0.714,23.0,0.730,0.730,0.767,1.46
48,0.730,24.0,0.740,0.740,0.800,1.48
49,0.746,24.0,0.760,0.760,0.800,1.52
50,0.762,25.0,0.770,0.770,0.833,1.54
51,0.778,26.0,0.790,0.790,0.867,1.58
52,0.794,27.0,0.800,0.800,0.900,1.60
53,0.810,27.0,0.810,0.810,0.900,1.62
54,0.826,28.0,0.830,0.830,0.933,1.66
55,0.842,28.0,0.840,0.840,0.933,1.68
56,0.858,29.0,0.860,0.860,0.967,1.72
57,0.874,30.0,0.870,0.870,1.000,1.74
58,0.889,30.0,0.890,0.890,1.000,1.78
59,0.906,31.0,0.900,0.900,1.033,1.80
60,0.922,31.0,0.920,0.920,1.033,1.84
61,0.938,32.0,0.930,0.930,1.067,1.86
62,0.954,32.0,0.950,0.950,1.067,1.90
63,0.969,33.0,0.960,0.960,1.100,1.92
64,0.986,33.0,0.980,0.980,1.100,1.96
65,1.002,33.0,0.990,0.990,1.100,1.98
66,1.017,34.0,1.010,1.010,1.133,2.02
67,1.034,34.0,1.020,1.020,1.133,2.04
68,1.050,34.0,1.030,1.030,1.133,2.06
69,1.066,35.0,1.050,1.050,1.167,2.10
70,1.082,35.0,1.060,1.060,1.167,2.12
71,1.097,35.0,1.080,1.080,1.167,2.16
72,1.114,35.0,1.090,1.090,1.167,2.18
73,1.130,35.0,1.110,1.110,1.167,2.22
74,1.146,36.0,1.120,1.120,1.200,2.24
75,1.161,36.0,1.140,1.140,1.200,2.28
76,1.178,36.0,1.150,1.150,1.200,2.30
77,1.194,36.0,1.170,1.170,1.200,2.34
78,1.210,36.0,1.180,1.180,1.200,2.36
79,1.226,36.0,1.190,1.190,1.200,2.38
80,1.242,36.0,1.210,1.210,1.200,2.42
81,1.258,36.0,1.220,1.220,1.200,2.44
82,1.274,36.0,1.240,1.240,1.200,2.48
83,1.290,36.0,1.250,1.250,1.200,2.50
84,1.306,36.0,1.270,1.270,1.200,2.54
85,1.322,36.0,1.280,1.280,1.200,2.56
86,1.338,36.0,1.300,1.300,1.200,2.60
87,1.354,36.0,1.310,1.310,1.200,2.62
88,1.370,36.0,1.330,1.330,1.200,2.66
89,1.386,36.0,1.340,1.340,1.200,2.68
90,1.402,36.0,1.360,1.360,1.200,2.72
91,1.418,36.0,1.370,1.370,1.200,2.74
92,1.434,36.0,1.380,1.380,1.200,2.76
93,1.450,36.0,1.400,1.400,1.200,2.80
94,1.466,36.0,1.410,1.410,1.200,2.82
95,1.482,35.0,1.430,1.430,1.167,2.86
96,1.498,33.0,1.440,1.440,1.100,2.88
97,1.514,28.0,1.460,1.460,0.933,2.92
98,1.530,25.0,1.470,1.470,0.833,2.94
99,1.547,17.0,1.490,1.490,0.567,2.98
